#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
733	0.861	1.032
734	0.877	1.037
735	0.866	1.038
736	0.902	1.032
737	0.934	1.018
738	0.955	1.009
739	0.972	1.008
740	0.989	1.006
741	0.969	1.006
742	0.930	1.010
743	0.961	1.016
744	0.986	1.023
745	1.006	1.022
746	1.024	1.021
747	1.050	1.017
748	1.069	1.016
749	1.077	1.014
750	1.079	1.014
751	1.070	1.015
752	1.058	1.017
753	0.990	1.020
754	0.986	1.023
755	0.984	1.023
756	0.978	1.015
757	0.973	1.001
758	1.009	1.004
759	1.028	0.998
760	1.038	0.996
761	1.053	0.992
762	1.038	0.993
763	1.051	0.992
764	1.063	0.992
765	1.073	0.994
766	1.031	0.999
767	1.042	1.000
768	1.057	1.002
769	1.069	1.000
770	1.047	1.004
771	1.069	1.003
772	1.094	1.006
773	1.115	1.007
774	1.128	1.005
775	1.140	1.006
776	1.157	1.006
777	1.188	1.008
778	1.228	1.011
779	1.236	1.010
780	1.271	1.013
781	1.290	1.016
782	1.262	1.017
783	1.271	1.018
784	1.271	1.022
785	1.177	1.031
786	1.185	1.040
787	1.185	1.048
788	1.185	1.057
789	1.178	1.068
790	1.166	1.076
791	1.152	1.080
792	1.146	1.077
793	1.138	1.075
794	1.142	1.067
795	1.153	1.055
796	1.160	1.050
797	1.157	1.048
798	1.157	1.052
799	1.149	1.058
800	1.142	1.064
801	1.138	1.073
802	1.070	1.086
803	1.032	1.100
804	1.047	1.117
805	1.057	1.136
806	1.058	1.145
807	1.063	1.153
808	1.076	1.158
809	1.080	1.154
810	1.094	1.145
811	1.096	1.139
812	1.090	1.137
813	1.003	1.127
814	1.068	1.152
815	1.084	1.145
816	1.088	1.134
817	1.033	1.125
818	1.044	1.111
819	1.050	1.091
820	1.059	1.077
821	1.072	1.050
822	1.081	1.053
823	1.080	1.062
824	1.082	1.045
825	1.016	1.049
826	1.036	1.058
827	1.069	1.061
828	1.113	1.068
829	1.145	1.068
830	1.170	1.068
831	1.143	1.065
832	1.160	1.065
833	1.165	1.066
834	1.166	1.071
835	1.159	1.080
836	1.141	1.087
837	1.125	1.093
838	1.112	1.094
839	1.098	1.113
840	1.093	1.111
841	1.087	1.108
842	1.072	1.109
843	1.066	1.102
844	1.010	1.093
845	1.013	1.084
846	1.009	1.074
847	1.001	1.066
848	0.988	1.074
849	0.978	1.074
850	0.929	1.068
851	0.921	1.062
852	0.911	1.058
853	0.898	1.056
854	0.898	1.060
855	0.889	1.058
856	0.900	1.056
857	0.911	1.064
858	0.924	1.068
859	0.879	1.069
860	0.906	1.064
861	0.927	1.057
862	0.878	1.050
863	0.917	1.044
864	0.946	1.031
865	0.965	1.019
866	1.057	1.041
867	1.095	1.029
868	1.129	1.022
869	1.158	1.022
870	1.197	1.030
871	1.242	1.036
872	1.283	1.040
873	1.314	1.042
874	1.346	1.044
875	1.314	1.043
876	1.327	1.045
877	1.320	1.053
878	1.297	1.063
879	1.275	1.074
880	1.250	1.083
881	1.175	1.098
882	1.096	1.112
883	1.094	1.057
884	1.091	1.047
885	1.084	1.044
886	1.095	1.043
887	1.095	1.039
888	1.091	1.085
889	1.084	1.094
890	1.078	1.095
891	1.072	1.093
892	1.071	1.090
893	1.054	1.087
894	1.067	1.084
895	1.071	1.078
896	1.067	1.063
897	1.050	1.073
898	1.025	1.083
899	0.984	1.088
900	0.959	1.094
901	0.865	1.098
902	0.853	1.108
903	0.838	1.119
904	0.817	1.121
905	0.713	1.129
906	0.707	1.137
907	0.693	1.148
908	0.673	1.155
909	0.651	1.162
910	0.635	1.169
911	0.615	1.171
912	0.587	1.178
913	0.601	1.170
914	0.617	1.159
915	0.633	1.150
916	0.663	1.134
917	0.675	1.115
918	0.704	1.098
919	0.730	1.086
920	0.754	1.076
921	0.772	1.068
922	0.752	1.059
923	0.774	1.054
924	0.790	1.051
925	0.801	1.042
926	0.804	1.038
927	0.802	1.036
928	0.794	1.033
929	0.777	1.038
930	0.760	1.040
931	0.658	1.047
932	0.472	1.058
933	0.481	1.064
934	0.500	1.059
935	0.532	1.060
936	0.572	1.056
937	0.610	1.060
938	0.642	1.062
939	0.671	1.064
